s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2017-12-12-3578	pfama1.009	28	0.30434799196599877	8532(94.9%)	3	0	0.6642559180215781	1138	2
2017-12-12-3578	pfama1.003	40	0.4347822400755583	8532(94.9%)	3	1	0.18421316257089032	318	2
2017-12-12-3578	pfama1.011	24	0.2608697679584429	8532(94.9%)	3	2	0.15153091940753166	262	2
2017-12-12-3580	pfama1.007	33	1.0	24404(96.8%)	1	0	1.0	24404	2
2017-12-12-3604	pfama1.017	15	0.04178271164871995	67518(94.6%)	11	0	0.16326667270118003	7468	2
2017-12-12-3604	pfama1.006	34	0.09470758837225747	67518(94.6%)	11	1	0.15495859963339592	7078	2
2017-12-12-3604	pfama1.004	38	0.10584964481191612	67518(94.6%)	11	2	0.13135733143744924	5996	2
2017-12-12-3604	pfama1.013	22	0.06128141905328152	67518(94.6%)	11	3	0.12600967606070523	5738	2
2017-12-12-3604	pfama1.009	28	0.07799450371276949	67518(94.6%)	11	4	0.1214470506266536	5537	2
2017-12-12-3604	pfama1.003	40	0.11142056439658655	67518(94.6%)	11	5	0.08497656539696456	3862	2
2017-12-12-3604	pfama1.002	50	0.13927570549573315	67518(94.6%)	11	6	0.07582316663508672	3444	2
2017-12-12-3604	pfama1.001	53	0.14763192192000038	67518(94.6%)	11	7	0.05393136447211366	2448	2
2017-12-12-3604	pfama1.015	20	0.055710390833452195	67518(94.6%)	11	8	0.0516802737041932	2379	2
2017-12-12-3604	pfama1.008	32	0.08913656015242816	67518(94.6%)	11	9	0.02156899026542131	981	2
2017-12-12-3604	pfama1.010	27	0.07520898960285483	67518(94.6%)	11	10	0.01498030906683658	678	2
2017-12-12-3614	pfama1.001	53	1.0	335(95.7%)	1	0	1.0	335	2
2017-12-12-3617	pfama1.007	33	1.0	18579(97.5%)	1	0	1.0	18579	1
2017-12-13-3630	pfama1.008	32	1.0	9868(97.2%)	1	0	1.0	9868	2
2017-12-13-3637	pfama1.004	38	1.0	17749(94%)	1	0	1.0	17417	1
2017-12-13-3642	pfama1.001	53	1.0	28887(87.5%)	1	0	1.0	28887	3
2017-12-18-3122	pfama1.002	50	1.0	23(65.7%)	1	0	1.0	23	2
2017-12-18-3148	pfama1.002	50	1.0	20625(96.5%)	1	0	1.0	20625	2
2017-12-18-3190	pfama1.002	50	1.0	732(92.9%)	1	0	1.0	732	2
2017-12-18-3649	pfama1.001	53	1.0	18694(93.5%)	1	0	1.0	18000	1
2017-12-18-3659	pfama1.018	15	1.0	463(92%)	1	0	1.0	246	1
2017-12-18-3665	pfama1.001	53	1.0	211(87.2%)	1	0	1.0	211	2
2017-12-19-3673	pfama1.010	27	0.442623024187026	4286(95.2%)	2	0	0.675942	2848	2
2017-12-19-3673	pfama1.005	34	0.5573769758129739	4286(95.2%)	2	1	0.324058	1438	2
2017-12-19-3677	pfama1.001	53	0.6624991834358873	2754(95.9%)	2	0	0.7317788249773559	723	2
2017-12-19-3677	pfama1.010	27	0.33750081656411274	2754(95.9%)	2	1	0.2682211750226442	265	2
2017-12-19-3681	pfama1.005	34	1.0	18991(95%)	1	0	1.0	18201	1
2017-12-19-3685	pfama1.029	7	1.0	434(94.1%)	1	0	1.0	77	1
2017-12-20-3708	pfama1.005	34	1.0	120180(98.3%)	1	0	1.0	120180	2
2017-12-20-3709	pfama1.015	20	1.0	25904(97.9%)	1	0	1.0	25904	2
2017-12-20-3714	pfama1.004	38	0.6129030837669461	46713(92.7%)	2	0	0.8429530000000001	39390	2
2017-12-20-3714	pfama1.011	24	0.38709691623305387	46713(92.7%)	2	1	0.157047	7323	2
2017-12-20-3720	pfama1.002	50	1.0	40308(92.8%)	1	0	1.0	40308	2
2017-12-20-3728	pfama1.004	38	1.0	43449(93.8%)	1	0	1.0	43449	2
2017-12-27-3747	pfama1.002	50	1.0	80(94.1%)	1	0	1.0	80	2
2017-12-27-3758	pfama1.017	15	1.0	7027(93.3%)	1	0	1.0	6077	1
2017-12-27-3762	pfama1.008	32	1.0	221(90.2%)	1	0	1.0	221	2
2017-12-27-3766	pfama1.003	40	1.0	66(94.3%)	1	0	1.0	66	1
2017-12-27-3777	pfama1.007	33	1.0	27289(86.5%)	1	0	1.0	6719	2
2017-12-28-3786	pfama1.005	34	0.220779306291132	24461(96.9%)	4	0	0.8038737588378724	19643	2
2017-12-28-3786	pfama1.008	32	0.20779230317087802	24461(96.9%)	4	1	0.12154996353501095	2975	2
2017-12-28-3786	pfama1.004	38	0.24675331253163998	24461(96.9%)	4	2	0.04457658662702401	1108	2
2017-12-28-3786	pfama1.002	50	0.3246750780063498	24461(96.9%)	4	3	0.029999691000092702	735	2
2017-12-28-3787	pfama1.003	40	1.0	50023(94%)	1	0	1.0	50023	2
2017-12-28-3818	pfama1.010	27	1.0	29320(95.4%)	1	0	1.0	29320	2
2017-12-29-3093	pfama1.033	5	1.0	35323(89.1%)	1	0	1.0	35323	3
2017-12-29-3095	pfama1.007	33	1.0	576(95.8%)	1	0	1.0	576	2
2017-12-29-3096	pfama1.009	28	0.4516129640998802	3990(97.8%)	2	0	0.9471043552161234	2077	1
2017-12-29-3096	pfama1.006	34	0.5483870359001197	3990(97.8%)	2	1	0.05289564478387669	116	1
2017-12-29-3364	pfama1.016	16	1.0	96(96%)	1	0	1.0	96	2
2018-01-03-3164	pfama1.013	22	1.0	37668(98.5%)	1	0	1.0	5745	2
