s_Sample	h_popUID	h_SampCnt	h_SampFrac	s_ReadCntTotUsed	s_COI	c_clusterID	c_AveragedFrac	c_ReadCnt	c_RepCnt
2017-10-30-3773	pfama1.008	42	0.3925233587038162	146600(81.7%)	2	1	0.27669699999999997	40249	2
2017-10-30-3777	pfama1.006	45	1.0	39214(85%)	1	0	1.0	39214	2
2017-10-31-3785	pfama1.031	9	1.0	79561(89.7%)	1	0	1.0	79561	2
2017-10-31-3786	pfama1.003	62	0.2569167829962936	29499(98.3%)	4	0	0.7008177272969114	20173	2
2017-10-31-3786	pfama1.001	90	0.3557318561760238	29499(98.3%)	4	1	0.17393940307250266	4991	2
2017-10-31-3786	pfama1.008	42	0.16600776344899137	29499(98.3%)	4	2	0.080576283130247	2317	2
2017-10-31-3786	pfama1.005	56	0.22134359737869122	29499(98.3%)	4	3	0.044666586500338966	1295	2
2017-10-31-3787	pfama1.003	62	1.0	75820(89.4%)	1	0	1.0	75820	2
2017-10-31-3805	pfama1.001	90	1.0	37907(96.7%)	1	0	1.0	37907	2
2017-10-31-3816	pfama1.000	104	1.0	13100(98%)	1	0	1.0	13100	2
2017-10-31-3818	pfama1.009	41	1.0	45025(98.6%)	1	0	1.0	45025	2
2017-11-01-3079	pfama1.013	34	1.0	59388(96.3%)	1	0	1.0	59388	2
2017-11-01-3093	pfama1.035	6	1.0	61649(86.5%)	1	0	1.0	61649	3
2017-11-01-3096	pfama1.010	37	0.2450329180562454	9069(98.8%)	5	0	0.5082147967140813	4609	1
2017-11-01-3096	pfama1.026	14	0.09271506339197366	9069(98.8%)	5	1	0.4136068345572661	3751	1
2017-11-01-3096	pfama1.015	28	0.18543056519449866	9069(98.8%)	5	2	0.030984687606124953	281	1
2017-11-01-3096	pfama1.012	36	0.23841072667864113	9069(98.8%)	5	3	0.029220388311844675	265	1
2017-11-01-3096	pfama1.011	36	0.23841072667864113	9069(98.8%)	5	4	0.017973292810682877	163	1
2017-11-01-3313	pfama1.003	62	1.0	10334(93.8%)	1	0	1.0	10334	2
2017-11-01-3364	pfama1.016	23	1.0	73308(93.6%)	1	0	1.0	73308	2
2017-11-01-3505	pfama1.033	7	1.0	5757(87.4%)	1	0	1.0	5757	4
2017-11-01-3510	pfama1.029	12	1.0	33953(88.7%)	1	0	1.0	33953	2
2017-11-01-3773	pfama1.008	42	0.3925233587038162	128842(80.3%)	2	0	0.504687	65042	2
2017-11-01-3773	pfama1.003	62	0.6074766412961838	128842(80.3%)	2	1	0.495313	63800	2
2017-11-06-3001	pfama1.003	62	1.0	18724(84.8%)	1	0	1.0	18724	2
2017-11-06-3055	pfama1.003	62	1.0	29(85.3%)	1	0	1.0	29	1
2017-11-06-3162	pfama1.047	2	1.0	15071(86.2%)	1	0	1.0	15071	2
2017-11-06-3163	pfama1.002	80	1.0	77350(98.3%)	1	0	1.0	77350	2
2017-11-06-3164	pfama1.011	36	1.0	83274(99.4%)	1	0	1.0	78996	2
2017-11-07-3284	pfama1.010	37	0.725490399692624	35375(97%)	2	0	0.9324236270305493	32305	2
2017-11-07-3284	pfama1.027	14	0.274509600307376	35375(97%)	2	1	0.06757637296945081	3070	2
2017-11-07-3285	pfama1.007	42	0.5316457075148762	29(96.7%)	2	0	0.62069	18	1
2017-11-07-3285	pfama1.010	37	0.4683542924851238	29(96.7%)	2	1	0.37931	11	1
2017-11-07-3523	pfama1.005	56	1.0	30387(97.3%)	1	0	1.0	30387	2
2017-11-07-3527	pfama1.002	80	1.0	657(83.7%)	1	0	1.0	657	4
2017-11-08-3336	pfama1.004	57	1.0	18775(96%)	1	0	1.0	18775	4
2017-11-08-3529	pfama1.016	23	1.0	355(81.6%)	1	0	1.0	355	4
2017-11-13-3541	pfama1.007	42	1.0	66959(93.8%)	1	0	1.0	66959	2
2017-11-13-3542	pfama1.000	104	0.8823529411764706	94(83.2%)	2	0	0.580483	54	2
2017-11-13-3542	pfama1.025	14	0.11764705882352941	94(83.2%)	2	1	0.41951700000000003	40	2
2017-11-13-3547	pfama1.006	45	1.0	31579(95%)	1	0	1.0	31579	2
2017-11-13-3557	pfama1.023	15	1.0	119407(99.5%)	1	0	1.0	119407	2
2017-11-13-3602	pfama1.000	104	0.31343241995083015	5055(96.2%)	7	0	0.34830906966181396	1745	2
2017-11-13-3602	pfama1.019	17	0.05074637070710124	5055(96.2%)	7	1	0.3160320632064127	1590	2
2017-11-13-3602	pfama1.023	15	0.04477611645355198	5055(96.2%)	7	2	0.1302120260424052	652	2
2017-11-13-3602	pfama1.006	45	0.13432834936065596	5055(96.2%)	7	3	0.12983702596740518	680	2
2017-11-13-3602	pfama1.027	14	0.041790989326777356	5055(96.2%)	7	4	0.03320240664048133	173	2
2017-11-13-3602	pfama1.002	80	0.2388062179016331	5055(96.2%)	7	5	0.02223520444704089	112	2
2017-11-13-3602	pfama1.004	57	0.17611953629945015	5055(96.2%)	7	6	0.020172204034440807	103	2
2017-11-13-3604	pfama1.011	36	0.21556871273281955	4366(52.8%)	3	0	0.512869	1864	2
2017-11-13-3604	pfama1.009	41	0.2455085144184992	4366(52.8%)	3	1	0.34066700000000005	1806	2
2017-11-13-3604	pfama1.001	90	0.5389227728486813	4366(52.8%)	3	2	0.14646400000000004	696	2
2017-11-13-3719	pfama1.016	23	0.28048771627009916	44534(99.2%)	2	0	0.957327712801686	42394	2
2017-11-13-3719	pfama1.004	57	0.7195122837299008	44534(99.2%)	2	1	0.042672287198313834	2140	2
2017-11-14-3578	pfama1.023	15	0.06410253145956789	4084(95%)	8	0	0.333149	1353	2
2017-11-14-3578	pfama1.013	34	0.14529909016875173	4084(95%)	8	1	0.207364	860	2
2017-11-14-3578	pfama1.012	36	0.15384624524654322	4084(95%)	8	2	0.194251	792	2
2017-11-14-3578	pfama1.037	6	0.02564101258382716	4084(95%)	8	3	0.111269	447	2
2017-11-14-3578	pfama1.018	20	0.08547013624807957	4084(95%)	8	4	0.07349839999999999	299	2
2017-11-14-3578	pfama1.011	36	0.15384624524654322	4084(95%)	8	5	0.049620599999999994	205	2
2017-11-14-3578	pfama1.007	42	0.17948714466798354	4084(95%)	8	6	0.019555799999999998	80	2
2017-11-14-3578	pfama1.006	45	0.1923075943787037	4084(95%)	8	7	0.0112922	48	2
2017-11-14-3579	pfama1.030	9	1.0	9454(97.4%)	1	0	1.0	9454	2
2017-11-14-3580	pfama1.006	45	1.0	68325(90.9%)	1	0	1.0	68325	2
2017-11-14-3612	pfama1.012	36	0.2553195984613413	35002(68.3%)	2	0	0.5403479999999999	18924	2
2017-11-14-3612	pfama1.000	104	0.7446804015386587	35002(68.3%)	2	1	0.45965200000000006	16078	2
2017-11-14-3614	pfama1.002	80	1.0	1273(93.4%)	1	0	1.0	1273	2
2017-11-14-3615	pfama1.004	57	1.0	1621(94.9%)	1	0	1.0	1621	2
2017-11-14-3616	pfama1.002	80	1.0	20759(99.2%)	1	0	1.0	20759	2
2017-11-14-3617	pfama1.006	45	1.0	4649(97.1%)	1	0	1.0	4649	2
2017-11-15-3627	pfama1.010	37	1.0	49822(93%)	1	0	1.0	49822	2
2017-11-15-3630	pfama1.008	42	1.0	15786(99.1%)	1	0	1.0	15786	2
2017-11-15-3642	pfama1.002	80	1.0	20003(95.1%)	1	0	1.0	20003	2
2017-11-17-3779	pfama1.012	36	1.0	201966(99%)	1	0	1.0	201966	2
2017-11-20-3154	pfama1.000	104	1.0	98726(98.1%)	1	0	1.0	98726	2
2017-11-20-3190	pfama1.001	90	1.0	43552(97.5%)	1	0	1.0	43552	2
2017-11-20-3202	pfama1.028	13	0.4642863053567587	510(92.1%)	2	0	0.771226	394	2
2017-11-20-3202	pfama1.021	15	0.5357136946432414	510(92.1%)	2	1	0.22877399999999998	116	2
2017-11-20-3205	pfama1.028	13	0.11016984810446148	15690(66.5%)	2	0	0.76737	12003	2
2017-11-20-3205	pfama1.000	104	0.8898301518955385	15690(66.5%)	2	1	0.23263000000000003	3687	2
2017-11-20-3649	pfama1.000	104	1.0	32218(69.1%)	1	0	1.0	32218	2
2017-11-20-3659	pfama1.017	22	1.0	8379(98.7%)	1	0	1.0	8379	2
2017-11-20-3661	pfama1.006	45	1.0	377873(78.2%)	1	0	1.0	377873	3
2017-11-20-3665	pfama1.002	80	1.0	122188(98.4%)	1	0	1.0	122188	2
2017-11-21-3672	pfama1.025	14	0.1772149565132865	39262(96.6%)	2	0	0.9577695211152395	37604	2
2017-11-21-3672	pfama1.003	62	0.8227850434867134	39262(96.6%)	2	1	0.04223047888476056	1658	2
2017-11-21-3673	pfama1.004	57	1.0	48343(94.2%)	1	0	1.0	48343	2
2017-11-21-3677	pfama1.014	33	0.370786441636108	163(90.6%)	3	0	0.5511495511495512	89	2
2017-11-21-3677	pfama1.009	41	0.4606741990910511	163(90.6%)	3	1	0.3227423227423228	54	2
2017-11-21-3677	pfama1.022	15	0.16853935927284086	163(90.6%)	3	2	0.1261081261081261	20	2
2017-11-21-3685	pfama1.032	9	0.3461540420114577	26131(88.6%)	2	0	0.771062	20973	2
2017-11-21-3685	pfama1.020	17	0.6538459579885424	26131(88.6%)	2	1	0.228938	5158	2
2017-11-22-3708	pfama1.004	57	1.0	152795(98.7%)	1	0	1.0	152795	2
2017-11-22-3709	pfama1.015	28	1.0	70296(95.7%)	1	0	1.0	70296	2
2017-11-22-3713	pfama1.018	20	1.0	59681(95.7%)	1	0	1.0	59681	2
2017-11-22-3714	pfama1.007	42	0.42857152507292134	10434(97.2%)	2	0	0.8354950000000001	8957	2
2017-11-22-3714	pfama1.005	56	0.5714284749270786	10434(97.2%)	2	1	0.16450499999999998	1477	2
2017-11-22-3719	pfama1.016	23	1.0	21284(93.2%)	1	0	1.0	21284	2
2017-11-22-3720	pfama1.001	90	0.7964605917448176	41802(91.7%)	2	0	0.663215	28706	2
2017-11-22-3720	pfama1.016	23	0.20353940825518232	41802(91.7%)	2	1	0.336785	13096	2
2017-11-22-3728	pfama1.005	56	1.0	48475(92.9%)	1	0	1.0	48475	2
2017-11-27-3746	pfama1.002	80	0.6896551724137931	28580(95.2%)	2	0	0.711447	20407	2
2017-11-27-3746	pfama1.012	36	0.3103448275862069	28580(95.2%)	2	1	0.288553	8173	2
2017-11-27-3747	pfama1.001	90	1.0	8600(97.7%)	1	0	1.0	8600	2
2017-11-27-3758	pfama1.019	17	1.0	77539(86.5%)	1	0	1.0	77539	3
2017-11-27-3761	pfama1.006	45	1.0	7545(98.5%)	1	0	1.0	7545	2
2017-11-27-3766	pfama1.000	104	0.6176466808646353	46873(87.6%)	2	0	0.542683	24854	2
2017-11-27-3766	pfama1.003	62	0.38235331913536474	46873(87.6%)	2	1	0.45731700000000003	22019	2
2017-11-27-3773	pfama1.015	28	1.0	42730(91.7%)	1	0	1.0	42730	2
2017-11-27-3777	pfama1.006	45	0.5421686170416407	36167(79%)	3	0	0.47277800000000003	16785	2
2017-11-27-3777	pfama1.041	4	0.04819281913196616	36167(79%)	3	1	0.38586100000000007	13424	2
2017-11-27-3777	pfama1.013	34	0.40963856382639324	36167(79%)	3	2	0.14136100000000001	5958	2
2017-11-27-3779	pfama1.012	36	1.0	80097(80.9%)	1	0	1.0	80097	3
2017-11-28-3783	pfama1.003	62	1.0	32887(89.4%)	1	0	1.0	32887	2
2017-11-28-3785	pfama1.031	9	1.0	49324(59%)	1	0	1.0	49324	2
2017-11-28-3786	pfama1.004	57	0.6210525655623583	20820(87.9%)	2	0	0.5557886499671171	11297	2
2017-11-28-3786	pfama1.012	36	0.3789474344376418	20820(87.9%)	2	1	0.444211350032883	8758	2
2017-11-28-3787	pfama1.003	62	1.0	99119(94.4%)	1	0	1.0	99119	2
2017-11-28-3805	pfama1.001	90	1.0	1411(97.6%)	1	0	1.0	1411	2
2017-11-28-3816	pfama1.000	104	1.0	2359(95.2%)	1	0	1.0	2359	2
2017-11-28-3818	pfama1.009	41	1.0	50822(96.9%)	1	0	1.0	50822	2
2017-11-29-3079	pfama1.013	34	1.0	46524(92.1%)	1	0	1.0	46524	2
2017-11-29-3093	pfama1.035	6	1.0	43295(95.2%)	1	0	1.0	43295	2
2017-11-29-3096	pfama1.010	37	0.29133838156116276	52372(90.6%)	5	0	0.4493361797344718	23444	2
2017-11-29-3096	pfama1.029	12	0.09448825054250118	52372(90.6%)	5	1	0.42112116844846736	22141	2
2017-11-29-3096	pfama1.026	14	0.11023603166966303	52372(90.6%)	5	2	0.09048423619369447	4702	2
2017-11-29-3096	pfama1.015	28	0.22047258459916944	52372(90.6%)	5	3	0.022744409097763638	1218	2
2017-11-29-3096	pfama1.012	36	0.28346475162750356	52372(90.6%)	5	4	0.016314006525602606	867	2
2017-11-29-3315	pfama1.022	15	0.34883695868043413	2398(92.7%)	2	0	0.763332	1841	2
2017-11-29-3315	pfama1.015	28	0.6511630413195658	2398(92.7%)	2	1	0.236668	557	2
2017-11-29-3364	pfama1.016	23	1.0	50961(96.2%)	1	0	1.0	50961	2
2017-11-29-3510	pfama1.029	12	1.0	50869(86.1%)	1	0	1.0	50869	2
2017-12-04-3001	pfama1.003	62	1.0	35571(91.4%)	1	0	1.0	35247	2
2017-12-04-3055	pfama1.003	62	1.0	67927(91.5%)	1	0	1.0	67927	2
2017-12-04-3164	pfama1.011	36	0.2553195984613413	52943(95.6%)	2	0	0.5016	26418	2
2017-12-04-3164	pfama1.000	104	0.7446804015386587	52943(95.6%)	2	1	0.4984	26525	2
2017-12-05-3284	pfama1.027	14	1.0	49041(85.8%)	1	0	1.0	49041	2
2017-12-05-3285	pfama1.002	80	0.4733730313924279	597(89.6%)	5	0	0.6709033354516678	402	2
2017-12-05-3285	pfama1.010	37	0.21893473323205123	597(89.6%)	5	1	0.14355707177853588	83	2
2017-12-05-3285	pfama1.007	42	0.24852064562306023	597(89.6%)	5	2	0.14301507150753576	87	2
2017-12-05-3285	pfama1.041	4	0.023668651569621394	597(89.6%)	5	3	0.021621110810555403	13	2
2017-12-05-3285	pfama1.036	6	0.03550293818283921	597(89.6%)	5	4	0.02090341045170523	12	2
2017-12-05-3523	pfama1.005	56	1.0	8(100%)	1	0	1.0	8	1
2017-12-05-3527	pfama1.002	80	1.0	49041(94.3%)	1	0	1.0	49041	2
2017-12-06-3336	pfama1.004	57	1.0	8135(95.7%)	1	0	1.0	7736	1
2017-12-11-3540	pfama1.009	41	1.0	47949(77.2%)	1	0	1.0	47949	2
2017-12-11-3542	pfama1.010	37	0.1456691907805814	26315(96.7%)	4	0	0.8745507376347788	22791	2
2017-12-11-3542	pfama1.017	22	0.08661409934899858	26315(96.7%)	4	1	0.09734567079629876	2708	2
2017-12-11-3542	pfama1.001	90	0.3543315911091836	26315(96.7%)	4	2	0.015643195307041412	456	2
2017-12-11-3542	pfama1.000	104	0.41338511876123646	26315(96.7%)	4	3	0.012460396261881121	360	2
2017-12-11-3546	pfama1.009	41	0.5324672310001702	37416(74.8%)	2	0	0.8319340000000001	32438	2
2017-12-11-3546	pfama1.012	36	0.46753276899982976	37416(74.8%)	2	1	0.16806600000000002	4978	2
2017-12-11-3557	pfama1.023	15	1.0	32971(95.6%)	1	0	1.0	32971	2
2017-12-12-3575	pfama1.002	80	0.7339449764161128	107(93%)	3	0	0.607477	65	1
